consumption,Datetime
426624.71629128454,2016-06-07T10:00:00
438201.61527428625,2016-06-07T11:00:00
428937.5200149178,2016-06-07T12:00:00
414137.82291630504,2016-06-07T13:00:00
420721.7195272207,2016-06-07T14:00:00
423364.2019409895,2016-06-07T15:00:00
409431.66243431566,2016-06-07T16:00:00
394439.08694774506,2016-06-07T17:00:00
384464.2369153261,2016-06-07T18:00:00
381943.2382227838,2016-06-07T19:00:00
376679.91737083194,2016-06-07T20:00:00
375425.5593193531,2016-06-07T21:00:00
372721.49477598665,2016-06-07T22:00:00
362479.37153384683,2016-06-07T23:00:00
335610.43422124384,2016-06-08T00:00:00
305548.7905735731,2016-06-08T01:00:00
279035.5182563424,2016-06-08T02:00:00
271100.2379034966,2016-06-08T03:00:00
260973.1779380277,2016-06-08T04:00:00
252924.87576738597,2016-06-08T05:00:00
257236.93035781235,2016-06-08T06:00:00
294221.44583956,2016-06-08T07:00:00
347950.8275446951,2016-06-08T08:00:00
404388.35671094654,2016-06-08T09:00:00
439080.953946805,2016-06-08T10:00:00
450789.8146360874,2016-06-08T11:00:00
440533.4801332712,2016-06-08T12:00:00
424580.437721765,2016-06-08T13:00:00
430108.5730097651,2016-06-08T14:00:00
433171.55083665845,2016-06-08T15:00:00
418525.6511591434,2016-06-08T16:00:00
402453.24543673394,2016-06-08T17:00:00
392961.7700065434,2016-06-08T18:00:00
389998.59808895586,2016-06-08T19:00:00
383660.3645485103,2016-06-08T20:00:00
381414.92896775005,2016-06-08T21:00:00
378539.96837536094,2016-06-08T22:00:00
368270.4715382516,2016-06-08T23:00:00
341562.89970699546,2016-06-09T00:00:00
311640.42490494845,2016-06-09T01:00:00
285249.75290799735,2016-06-09T02:00:00
277360.0782952666,2016-06-09T03:00:00
267534.86945413647,2016-06-09T04:00:00
260074.5948500097,2016-06-09T05:00:00
264878.5085036516,2016-06-09T06:00:00
302810.16785345075,2016-06-09T07:00:00
357354.54280081985,2016-06-09T08:00:00
414516.1808136463,2016-06-09T09:00:00
448955.3439007759,2016-06-09T10:00:00
460417.3121327519,2016-06-09T11:00:00
449598.30193737743,2016-06-09T12:00:00
433149.51210383174,2016-06-09T13:00:00
437369.3993375659,2016-06-09T14:00:00
440779.1544825196,2016-06-09T15:00:00
425929.0412448406,2016-06-09T16:00:00
409485.1012859702,2016-06-09T17:00:00
399861.7882160604,2016-06-09T18:00:00
396606.1914131105,2016-06-09T19:00:00
389628.14661521313,2016-06-09T20:00:00
386844.6117998421,2016-06-09T21:00:00
384191.71907368896,2016-06-09T22:00:00
374322.58503041265,2016-06-09T23:00:00
348090.5941655695,2016-06-10T00:00:00
318507.8587239146,2016-06-10T01:00:00
292551.6114313066,2016-06-10T02:00:00
284657.0418287873,2016-06-10T03:00:00
275119.0188804924,2016-06-10T04:00:00
268210.16374816594,2016-06-10T05:00:00
271673.2618751585,2016-06-10T06:00:00
300973.3285746932,2016-06-10T07:00:00
345776.17757663724,2016-06-10T08:00:00
395415.772755897,2016-06-10T09:00:00
430388.2415968537,2016-06-10T10:00:00
440983.9996542692,2016-06-10T11:00:00
432222.0130479097,2016-06-10T12:00:00
418420.62317547796,2016-06-10T13:00:00
421564.1540370941,2016-06-10T14:00:00
424995.068170166,2016-06-10T15:00:00
411269.06565198896,2016-06-10T16:00:00
396183.31617776153,2016-06-10T17:00:00
385424.2414103508,2016-06-10T18:00:00
383502.56316111085,2016-06-10T19:00:00
378214.8237541079,2016-06-10T20:00:00
376485.7983172595,2016-06-10T21:00:00
374634.1500025749,2016-06-10T22:00:00
365193.10199022887,2016-06-10T23:00:00
339944.3499037385,2016-06-11T00:00:00
311396.70178434846,2016-06-11T01:00:00
286869.3121619135,2016-06-11T02:00:00
279182.55404984055,2016-06-11T03:00:00
269560.7354180574,2016-06-11T04:00:00
262084.12350354195,2016-06-11T05:00:00
262208.62429796753,2016-06-11T06:00:00
282068.82161749003,2016-06-11T07:00:00
313572.0059215486,2016-06-11T08:00:00
349641.86605618,2016-06-11T09:00:00
384636.5540904164,2016-06-11T10:00:00
394607.84002888796,2016-06-11T11:00:00
390465.4831172883,2016-06-11T12:00:00
381952.02439109085,2016-06-11T13:00:00
384061.8664989531,2016-06-11T14:00:00
386736.20018268225,2016-06-11T15:00:00
375490.5701975584,2016-06-11T16:00:00
363709.50276950595,2016-06-11T17:00:00
353899.6161487162,2016-06-11T18:00:00
354765.37517214415,2016-06-11T19:00:00
352621.30197209714,2016-06-11T20:00:00
352465.23751655815,2016-06-11T21:00:00
353278.9449780643,2016-06-11T22:00:00
344049.5319620132,2016-06-11T23:00:00
320225.95502457616,2016-06-12T00:00:00
293444.59742558596,2016-06-12T01:00:00
272163.2458414793,2016-06-12T02:00:00
264403.92006973026,2016-06-12T03:00:00
253963.5638396278,2016-06-12T04:00:00
244911.23328250498,2016-06-12T05:00:00
244846.28161788583,2016-06-12T06:00:00
256813.27970645428,2016-06-12T07:00:00
277223.22159919736,2016-06-12T08:00:00
302267.26385927794,2016-06-12T09:00:00
338836.83026713727,2016-06-12T10:00:00
351314.2607471108,2016-06-12T11:00:00
352717.1941453278,2016-06-12T12:00:00
348478.5615820348,2016-06-12T13:00:00
349503.48672503827,2016-06-12T14:00:00
351187.03612772224,2016-06-12T15:00:00
342542.23602805135,2016-06-12T16:00:00
334174.9841051459,2016-06-12T17:00:00
331080.042220509,2016-06-12T18:00:00
334186.0260291159,2016-06-12T19:00:00
333451.76628205774,2016-06-12T20:00:00
333018.01830441353,2016-06-12T21:00:00
339214.094122982,2016-06-12T22:00:00
329303.3865028381,2016-06-12T23:00:00
306855.3693686485,2016-06-13T00:00:00
282132.0560881108,2016-06-13T01:00:00
255942.32962530703,2016-06-13T02:00:00
248039.26992241145,2016-06-13T03:00:00
236966.4717066385,2016-06-13T04:00:00
226885.3318772301,2016-06-13T05:00:00
232989.25443757922,2016-06-13T06:00:00
272327.8483322024,2016-06-13T07:00:00
328942.9844205737,2016-06-13T08:00:00
387189.81008893845,2016-06-13T09:00:00
423181.05713871715,2016-06-13T10:00:00
434382.55326429603,2016-06-13T11:00:00
424475.63531366584,2016-06-13T12:00:00
409139.83532420394,2016-06-13T13:00:00
416852.78275952337,2016-06-13T14:00:00
418875.06771132944,2016-06-13T15:00:00
404945.55091724393,2016-06-13T16:00:00
390289.78230870364,2016-06-13T17:00:00
380143.30310667155,2016-06-13T18:00:00
376567.4679510355,2016-06-13T19:00:00
370950.17392045853,2016-06-13T20:00:00
369975.7325891912,2016-06-13T21:00:00
363926.86738518474,2016-06-13T22:00:00
352659.8415575981,2016-06-13T23:00:00
325657.21688563225,2016-06-14T00:00:00
296009.75817461906,2016-06-14T01:00:00
268305.2212918013,2016-06-14T02:00:00
260329.33733702303,2016-06-14T03:00:00
249677.5914240539,2016-06-14T04:00:00
240670.45493163765,2016-06-14T05:00:00
245679.39985687137,2016-06-14T06:00:00
280292.1771785974,2016-06-14T07:00:00
332171.1512346625,2016-06-14T08:00:00
387717.6794716179,2016-06-14T09:00:00
423288.20553270576,2016-06-14T10:00:00
434441.4961597681,2016-06-14T11:00:00
425144.78267351387,2016-06-14T12:00:00
410482.73178545234,2016-06-14T13:00:00
417219.3204971909,2016-06-14T14:00:00
419654.74709866045,2016-06-14T15:00:00
405670.0094059467,2016-06-14T16:00:00
390690.30300543306,2016-06-14T17:00:00
380824.8232863307,2016-06-14T18:00:00
377722.9223954737,2016-06-14T19:00:00
372138.6639065802,2016-06-14T20:00:00
370808.03875613806,2016-06-14T21:00:00
365918.2259268522,2016-06-14T22:00:00
355012.34658089874,2016-06-14T23:00:00
328491.0663310647,2016-06-15T00:00:00
299179.4501625359,2016-06-15T01:00:00
270633.9788473606,2016-06-15T02:00:00
262711.3758413404,2016-06-15T03:00:00
252115.18073126525,2016-06-15T04:00:00
243180.19176403285,2016-06-15T05:00:00
249133.4580430448,2016-06-15T06:00:00
286107.8310833931,2016-06-15T07:00:00
340548.46382782457,2016-06-15T08:00:00
398112.49481458066,2016-06-15T09:00:00
433805.2377174854,2016-06-15T10:00:00
444994.03393868206,2016-06-15T11:00:00
434757.459855473,2016-06-15T12:00:00
419054.17471096513,2016-06-15T13:00:00
425111.9388710618,2016-06-15T14:00:00
427963.75541034935,2016-06-15T15:00:00
413318.50990197656,2016-06-15T16:00:00
397330.27770212886,2016-06-15T17:00:00
388036.6320435762,2016-06-15T18:00:00
384500.6673692822,2016-06-15T19:00:00
377912.5299377203,2016-06-15T20:00:00
375656.90962014196,2016-06-15T21:00:00
370853.5147903025,2016-06-15T22:00:00
359805.48900125024,2016-06-15T23:00:00
333362.64137581585,2016-06-16T00:00:00
304164.50099591014,2016-06-16T01:00:00
276167.1162735432,2016-06-16T02:00:00
268416.6894578844,2016-06-16T03:00:00
258189.11583977044,2016-06-16T04:00:00
249841.72866517157,2016-06-16T05:00:00
256207.30760364086,2016-06-16T06:00:00
294405.03615357575,2016-06-16T07:00:00
349913.25601998565,2016-06-16T08:00:00
408285.6708848834,2016-06-16T09:00:00
443531.1763912797,2016-06-16T10:00:00
454305.545182085,2016-06-16T11:00:00
443479.36168370245,2016-06-16T12:00:00
427345.8588191628,2016-06-16T13:00:00
432270.7148126721,2016-06-16T14:00:00
435480.33931521175,2016-06-16T15:00:00
420631.15093735454,2016-06-16T16:00:00
404270.78672579525,2016-06-16T17:00:00
394958.8807251513,2016-06-16T18:00:00
391154.72926009295,2016-06-16T19:00:00
383955.86854035256,2016-06-16T20:00:00
381193.91002789733,2016-06-16T21:00:00
376829.11305037735,2016-06-16T22:00:00
366125.50731471775,2016-06-16T23:00:00
340062.54022169707,2016-06-17T00:00:00
311125.7178565621,2016-06-17T01:00:00
284257.9986520171,2016-06-17T02:00:00
276564.50710929034,2016-06-17T03:00:00
266759.39141172764,2016-06-17T04:00:00
259146.80254585147,2016-06-17T05:00:00
264035.57772753236,2016-06-17T06:00:00
293340.22361106274,2016-06-17T07:00:00
338930.59075126646,2016-06-17T08:00:00
389843.7291839182,2016-06-17T09:00:00
425474.1906729698,2016-06-17T10:00:00
435490.15185234544,2016-06-17T11:00:00
426695.5921342134,2016-06-17T12:00:00
413125.1239689946,2016-06-17T13:00:00
416750.10076174734,2016-06-17T14:00:00
420027.64606729744,2016-06-17T15:00:00
406300.58334395883,2016-06-17T16:00:00
391273.55118963716,2016-06-17T17:00:00
380955.0029456377,2016-06-17T18:00:00
378426.94373787043,2016-06-17T19:00:00
372776.61416561005,2016-06-17T20:00:00
370937.4063434064,2016-06-17T21:00:00
367372.00405771134,2016-06-17T22:00:00
357109.40983293054,2016-06-17T23:00:00
331998.9017322421,2016-06-18T00:00:00
304047.86714935896,2016-06-18T01:00:00
278190.6926454663,2016-06-18T02:00:00
270639.42649728653,2016-06-18T03:00:00
260612.8519875169,2016-06-18T04:00:00
252278.45232614726,2016-06-18T05:00:00
253585.0564984739,2016-06-18T06:00:00
273352.02343644795,2016-06-18T07:00:00
305195.7760911047,2016-06-18T08:00:00
341891.50691319106,2016-06-18T09:00:00
377241.3523977756,2016-06-18T10:00:00
386639.80046442745,2016-06-18T11:00:00
382585.2375632286,2016-06-18T12:00:00
374387.8102054059,2016-06-18T13:00:00
376551.4182494938,2016-06-18T14:00:00
378965.06553003786,2016-06-18T15:00:00
367729.1127367079,2016-06-18T16:00:00
356024.8086738646,2016-06-18T17:00:00
347184.0623585343,2016-06-18T18:00:00
347280.40568289754,2016-06-18T19:00:00
344433.393903172,2016-06-18T20:00:00
343754.1407579541,2016-06-18T21:00:00
343486.5291848838,2016-06-18T22:00:00
333461.66904941795,2016-06-18T23:00:00
309585.0592963457,2016-06-19T00:00:00
283220.17058662174,2016-06-19T01:00:00
259018.8504452616,2016-06-19T02:00:00
250971.96658099294,2016-06-19T03:00:00
239623.5418103099,2016-06-19T04:00:00
229146.39420534522,2016-06-19T05:00:00
229057.50333375335,2016-06-19T06:00:00
240622.51448441148,2016-06-19T07:00:00
260833.96679698527,2016-06-19T08:00:00
285555.48675177095,2016-06-19T09:00:00
322551.3233072519,2016-06-19T10:00:00
334626.09012261627,2016-06-19T11:00:00
336240.30887500045,2016-06-19T12:00:00
332155.95872027276,2016-06-19T13:00:00
333357.29523489473,2016-06-19T14:00:00
334441.0504855871,2016-06-19T15:00:00
325874.8634707689,2016-06-19T16:00:00
317594.3791894376,2016-06-19T17:00:00
316864.9467594981,2016-06-19T18:00:00
318906.84550679324,2016-06-19T19:00:00
316938.73252723215,2016-06-19T20:00:00
315244.02841279504,2016-06-19T21:00:00
321993.85841027496,2016-06-19T22:00:00
311073.94826409814,2016-06-19T23:00:00
288247.76497179864,2016-06-20T00:00:00
263715.9822652101,2016-06-20T01:00:00
237393.3241211906,2016-06-20T02:00:00
228132.33334555328,2016-06-20T03:00:00
215447.04626002014,2016-06-20T04:00:00
203244.95613595695,2016-06-20T05:00:00
210962.09363742024,2016-06-20T06:00:00
250326.74714933932,2016-06-20T07:00:00
306796.482867068,2016-06-20T08:00:00
364274.3665450573,2016-06-20T09:00:00
403914.9863850832,2016-06-20T10:00:00
414471.60708174703,2016-06-20T11:00:00
405378.1146231651,2016-06-20T12:00:00
391230.5790442586,2016-06-20T13:00:00
400173.61260012386,2016-06-20T14:00:00
401236.2539778113,2016-06-20T15:00:00
387419.3445064187,2016-06-20T16:00:00
373227.5397226274,2016-06-20T17:00:00
364656.45771802065,2016-06-20T18:00:00
360898.08681414125,2016-06-20T19:00:00
355485.35598585603,2016-06-20T20:00:00
354570.3650950849,2016-06-20T21:00:00
346027.277018255,2016-06-20T22:00:00
333960.0782631397,2016-06-20T23:00:00
307372.3152545303,2016-06-21T00:00:00
278732.9650280535,2016-06-21T01:00:00
246212.78738184125,2016-06-21T02:00:00
237479.42349514962,2016-06-21T03:00:00
225329.55975407214,2016-06-21T04:00:00
213918.4080577925,2016-06-21T05:00:00
221185.17266237587,2016-06-21T06:00:00
256415.4461786583,2016-06-21T07:00:00
308751.3376427203,2016-06-21T08:00:00
363869.28922188876,2016-06-21T09:00:00
402286.2405662298,2016-06-21T10:00:00
412689.7405684948,2016-06-21T11:00:00
404231.7847103834,2016-06-21T12:00:00
390808.42565072177,2016-06-21T13:00:00
398892.3433835864,2016-06-21T14:00:00
400259.0493458569,2016-06-21T15:00:00
386408.45016363857,2016-06-21T16:00:00
371954.66191715596,2016-06-21T17:00:00
363553.25785351393,2016-06-21T18:00:00
360075.66085699794,2016-06-21T19:00:00
354577.6399070978,2016-06-21T20:00:00
353254.71816224454,2016-06-21T21:00:00
346136.34280455706,2016-06-21T22:00:00
334154.0958077073,2016-06-21T23:00:00
307902.2486536413,2016-06-22T00:00:00
279584.1123941749,2016-06-22T01:00:00
246299.56348249913,2016-06-22T02:00:00
237566.60281213225,2016-06-22T03:00:00
225338.5968751967,2016-06-22T04:00:00
213775.5623304382,2016-06-22T05:00:00
222595.51621794552,2016-06-22T06:00:00
261017.4527823016,2016-06-22T07:00:00
316528.72637794015,2016-06-22T08:00:00
373719.2831783652,2016-06-22T09:00:00
411965.4174251318,2016-06-22T10:00:00
422404.08465818164,2016-06-22T11:00:00
412863.1630638599,2016-06-22T12:00:00
398275.37165222166,2016-06-22T13:00:00
406330.74279717205,2016-06-22T14:00:00
408092.9842361569,2016-06-22T15:00:00
393532.1152683556,2016-06-22T16:00:00
378038.863533622,2016-06-22T17:00:00
370102.00979120133,2016-06-22T18:00:00
366112.3900955379,2016-06-22T19:00:00
359715.8565499842,2016-06-22T20:00:00
357672.198313272,2016-06-22T21:00:00
350930.39880595205,2016-06-22T22:00:00
338807.4716071844,2016-06-22T23:00:00
312722.88309613464,2016-06-23T00:00:00
284618.50224328635,2016-06-23T01:00:00
252211.74399180562,2016-06-23T02:00:00
243973.0701416865,2016-06-23T03:00:00
232290.4326119855,2016-06-23T04:00:00
221432.80951905102,2016-06-23T05:00:00
230908.24652647824,2016-06-23T06:00:00
270938.95137359796,2016-06-23T07:00:00
328087.22967351077,2016-06-23T08:00:00
386557.7473521888,2016-06-23T09:00:00
423870.1904937386,2016-06-23T10:00:00
434088.28993806837,2016-06-23T11:00:00
423767.30547795293,2016-06-23T12:00:00
408449.9575698137,2016-06-23T13:00:00
415601.2895177364,2016-06-23T14:00:00
417857.4512166738,2016-06-23T15:00:00
403038.8396068275,2016-06-23T16:00:00
387074.18005365727,2016-06-23T17:00:00
378882.80939978955,2016-06-23T18:00:00
374565.69909698365,2016-06-23T19:00:00
367555.8594230175,2016-06-23T20:00:00
365102.0596916735,2016-06-23T21:00:00
359080.1958829522,2016-06-23T22:00:00
347225.29757205246,2016-06-23T23:00:00
321439.4838985562,2016-06-24T00:00:00
293512.67613149283,2016-06-24T01:00:00
263829.6892687887,2016-06-24T02:00:00
256166.11750523598,2016-06-24T03:00:00
245324.25086560697,2016-06-24T04:00:00
235682.6577157438,2016-06-24T05:00:00
242883.76291236878,2016-06-24T06:00:00
273748.28075497446,2016-06-24T07:00:00
321142.43471408484,2016-06-24T08:00:00
372941.27305022476,2016-06-24T09:00:00
409560.1502768755,2016-06-24T10:00:00
418981.4942635059,2016-06-24T11:00:00
410531.05007175205,2016-06-24T12:00:00
397598.171244657,2016-06-24T13:00:00
402762.01327187417,2016-06-24T14:00:00
405264.1764046311,2016-06-24T15:00:00
391605.7676048934,2016-06-24T16:00:00
376946.31083584426,2016-06-24T17:00:00
367836.67844549415,2016-06-24T18:00:00
364751.2784073114,2016-06-24T19:00:00
359012.85029763577,2016-06-24T20:00:00
357192.1509506464,2016-06-24T21:00:00
352461.3576168179,2016-06-24T22:00:00
341023.0522617459,2016-06-24T23:00:00
315997.25906497834,2016-06-25T00:00:00
288812.4370081186,2016-06-25T01:00:00
260141.6782037303,2016-06-25T02:00:00
252336.67337980718,2016-06-25T03:00:00
241162.0630420357,2016-06-25T04:00:00
230910.68979183063,2016-06-25T05:00:00
233223.44699050338,2016-06-25T06:00:00
253530.529244712,2016-06-25T07:00:00
285922.28390133975,2016-06-25T08:00:00
322645.52366373537,2016-06-25T09:00:00
358923.48853704927,2016-06-25T10:00:00
367941.49213237164,2016-06-25T11:00:00
364306.9509356081,2016-06-25T12:00:00
356612.81650251744,2016-06-25T13:00:00
359591.8689399719,2016-06-25T14:00:00
361131.726706928,2016-06-25T15:00:00
350085.6972616374,2016-06-25T16:00:00
338823.9273447454,2016-06-25T17:00:00
332382.8877399623,2016-06-25T18:00:00
331804.08339441416,2016-06-25T19:00:00
328277.3560395598,2016-06-25T20:00:00
326782.2975800693,2016-06-25T21:00:00
326255.00341508386,2016-06-25T22:00:00
315030.29556373355,2016-06-25T23:00:00
290864.22724399564,2016-06-26T00:00:00
264813.5991344511,2016-06-26T01:00:00
238834.4446430862,2016-06-26T02:00:00
229434.67131998242,2016-06-26T03:00:00
216389.8196014747,2016-06-26T04:00:00
203652.0354422763,2016-06-26T05:00:00
210618.02322615535,2016-06-26T06:00:00
220012.8874609977,2016-06-26T07:00:00
239096.8792569101,2016-06-26T08:00:00
263462.0462108463,2016-06-26T09:00:00
303074.01231456397,2016-06-26T10:00:00
314851.57204256055,2016-06-26T11:00:00
316693.00178409216,2016-06-26T12:00:00
312669.41040814517,2016-06-26T13:00:00
315885.317190206,2016-06-26T14:00:00
316462.8357550263,2016-06-26T15:00:00
308040.5264757782,2016-06-26T16:00:00
299737.2759804189,2016-06-26T17:00:00
301890.3552849501,2016-06-26T18:00:00
303116.91678727267,2016-06-26T19:00:00
300046.9968723267,2016-06-26T20:00:00
296988.4685234785,2016-06-26T21:00:00
304084.38219415245,2016-06-26T22:00:00
292132.80219554005,2016-06-26T23:00:00
268810.52747846243,2016-06-27T00:00:00
244148.81606538445,2016-06-27T01:00:00
224672.4045552671,2016-06-27T02:00:00
214125.42157467306,2016-06-27T03:00:00
200327.4942871839,2016-06-27T04:00:00
186874.10266056508,2016-06-27T05:00:00
194816.81008893103,2016-06-27T06:00:00
234508.82168234736,2016-06-27T07:00:00
290690.56225489674,2016-06-27T08:00:00
346897.61522567866,2016-06-27T09:00:00
389948.7797251403,2016-06-27T10:00:00
400126.3319614291,2016-06-27T11:00:00
391635.14882240293,2016-06-27T12:00:00
378363.3088706195,2016-06-27T13:00:00
388199.3396995425,2016-06-27T14:00:00
388510.2730601191,2016-06-27T15:00:00
374776.307724452,2016-06-27T16:00:00
360920.6218132138,2016-06-27T17:00:00
353854.51231423614,2016-06-27T18:00:00
350088.28010187147,2016-06-27T19:00:00
344781.0509659409,2016-06-27T20:00:00
343729.6996453464,2016-06-27T21:00:00
333490.5991157949,2016-06-27T22:00:00
321015.67252460716,2016-06-27T23:00:00
294653.823445639,2016-06-28T00:00:00
266553.0066867381,2016-06-28T01:00:00
235946.33863457144,2016-06-28T02:00:00
226249.1326485336,2016-06-28T03:00:00
213167.5149324149,2016-06-28T04:00:00
200623.50300435573,2016-06-28T05:00:00
208421.9774156347,2016-06-28T06:00:00
243511.41000740827,2016-06-28T07:00:00
295870.61188655195,2016-06-28T08:00:00
350938.4744112253,2016-06-28T09:00:00
391627.3326290309,2016-06-28T10:00:00
401676.43085909483,2016-06-28T11:00:00
393592.0281387627,2016-06-28T12:00:00
380781.12929913995,2016-06-28T13:00:00
389660.23473951814,2016-06-28T14:00:00
390482.67197543976,2016-06-28T15:00:00
376668.8867256403,2016-06-28T16:00:00
362435.8241707742,2016-06-28T17:00:00
355071.95492429135,2016-06-28T18:00:00
351441.53048161266,2016-06-28T19:00:00
