consumption,Datetime
634000.3355006217,2016-06-11T19:00:00
634845.8452958106,2016-06-11T20:00:00
648394.3056894778,2016-06-11T21:00:00
659246.0833419799,2016-06-11T22:00:00
656699.1037417888,2016-06-11T23:00:00
636373.6444689273,2016-06-12T00:00:00
610916.2277385234,2016-06-12T01:00:00
547447.8553799628,2016-06-12T02:00:00
528797.353523308,2016-06-12T03:00:00
525144.174295181,2016-06-12T04:00:00
515375.86566599604,2016-06-12T05:00:00
511021.07873489853,2016-06-12T06:00:00
515178.5085748672,2016-06-12T07:00:00
527510.2059310912,2016-06-12T08:00:00
546583.8530071019,2016-06-12T09:00:00
576592.4492312907,2016-06-12T10:00:00
608407.73212924,2016-06-12T11:00:00
632266.8489026069,2016-06-12T12:00:00
644390.5273119449,2016-06-12T13:00:00
621645.8433535337,2016-06-12T14:00:00
623853.170161271,2016-06-12T15:00:00
625053.563971424,2016-06-12T16:00:00
629209.4186462401,2016-06-12T17:00:00
628991.4213403701,2016-06-12T18:00:00
629870.0720552444,2016-06-12T19:00:00
635151.8020442962,2016-06-12T20:00:00
649165.2622934817,2016-06-12T21:00:00
660191.4461175441,2016-06-12T22:00:00
656829.474679613,2016-06-12T23:00:00
635066.45168581,2016-06-13T00:00:00
607998.9455464124,2016-06-13T01:00:00
549372.2908531665,2016-06-13T02:00:00
534136.6429614364,2016-06-13T03:00:00
533647.1950855493,2016-06-13T04:00:00
528088.8778921007,2016-06-13T05:00:00
526515.2705570697,2016-06-13T06:00:00
531470.2856189846,2016-06-13T07:00:00
564002.8550113677,2016-06-13T08:00:00
591483.6858746051,2016-06-13T09:00:00
623756.5854751109,2016-06-13T10:00:00
652535.3107897281,2016-06-13T11:00:00
665195.0865971087,2016-06-13T12:00:00
663468.4419058799,2016-06-13T13:00:00
642840.9117545127,2016-06-13T14:00:00
642961.3737238883,2016-06-13T15:00:00
642243.4731232165,2016-06-13T16:00:00
645805.7750367164,2016-06-13T17:00:00
644881.4931057929,2016-06-13T18:00:00
646333.8925231933,2016-06-13T19:00:00
648337.6691345214,2016-06-13T20:00:00
660537.191399002,2016-06-13T21:00:00
669657.7723411559,2016-06-13T22:00:00
665454.1214655875,2016-06-13T23:00:00
643188.7248739242,2016-06-14T00:00:00
616772.4836040973,2016-06-14T01:00:00
551236.9325020551,2016-06-14T02:00:00
535712.8628501236,2016-06-14T03:00:00
534978.5201620995,2016-06-14T04:00:00
529165.2881632089,2016-06-14T05:00:00
527316.5647031306,2016-06-14T06:00:00
532143.2280918001,2016-06-14T07:00:00
565518.1222537993,2016-06-14T08:00:00
594339.0370139121,2016-06-14T09:00:00
626417.8512870311,2016-06-14T10:00:00
653826.0580159663,2016-06-14T11:00:00
664126.3613277911,2016-06-14T12:00:00
659656.4589680671,2016-06-14T13:00:00
642756.1720327376,2016-06-14T14:00:00
642487.0061460971,2016-06-14T15:00:00
641384.6403452395,2016-06-14T16:00:00
644340.0110022067,2016-06-14T17:00:00
642905.944564247,2016-06-14T18:00:00
644018.1915773391,2016-06-14T19:00:00
649737.8591131209,2016-06-14T20:00:00
661765.8479742049,2016-06-14T21:00:00
670483.4919556617,2016-06-14T22:00:00
664955.4116879939,2016-06-14T23:00:00
640983.7434662818,2016-06-15T00:00:00
612990.0402171849,2016-06-15T01:00:00
547843.8741042851,2016-06-15T02:00:00
533563.0816133558,2016-06-15T03:00:00
533780.1855160831,2016-06-15T04:00:00
528895.5879694461,2016-06-15T05:00:00
527659.5621193885,2016-06-15T06:00:00
532437.5272303461,2016-06-15T07:00:00
570225.4443302392,2016-06-15T08:00:00
600028.2004703521,2016-06-15T09:00:00
631052.5422901153,2016-06-15T10:00:00
656396.0891520022,2016-06-15T11:00:00
663763.0186065673,2016-06-15T12:00:00
656349.0284909247,2016-06-15T13:00:00
642856.7327965735,2016-06-15T14:00:00
642342.4101485251,2016-06-15T15:00:00
640886.1942516803,2016-06-15T16:00:00
643302.2477897643,2016-06-15T17:00:00
641367.6119078635,2016-06-15T18:00:00
642185.8928569793,2016-06-15T19:00:00
650744.6602686881,2016-06-15T20:00:00
662441.3232015609,2016-06-15T21:00:00
670894.0618752479,2016-06-15T22:00:00
665090.834256792,2016-06-15T23:00:00
640905.6374796866,2016-06-16T00:00:00
612839.5321460008,2016-06-16T01:00:00
548605.2201191424,2016-06-16T02:00:00
534796.2138780891,2016-06-16T03:00:00
535328.4236713885,2016-06-16T04:00:00
530726.3670370816,2016-06-16T05:00:00
529480.0366925239,2016-06-16T06:00:00
533990.553332591,2016-06-16T07:00:00
571405.7773366212,2016-06-16T08:00:00
600541.5932852267,2016-06-16T09:00:00
631301.793093109,2016-06-16T10:00:00
656905.984683895,2016-06-16T11:00:00
664912.6809963225,2016-06-16T12:00:00
658458.4174970626,2016-06-16T13:00:00
641902.4463981627,2016-06-16T14:00:00
641494.0692194938,2016-06-16T15:00:00
639992.874377632,2016-06-16T16:00:00
642157.6231528758,2016-06-16T17:00:00
639919.3065320491,2016-06-16T18:00:00
640486.3798650741,2016-06-16T19:00:00
647276.632336521,2016-06-16T20:00:00
659019.8424405097,2016-06-16T21:00:00
667762.3143555163,2016-06-16T22:00:00
662743.5051049232,2016-06-16T23:00:00
639756.4053112506,2016-06-17T00:00:00
612758.9697344541,2016-06-17T01:00:00
547759.5507257222,2016-06-17T02:00:00
533163.0156860589,2016-06-17T03:00:00
532965.3740937351,2016-06-17T04:00:00
527389.2408803343,2016-06-17T05:00:00
525531.4723639726,2016-06-17T06:00:00
529892.7854749202,2016-06-17T07:00:00
557231.6155466079,2016-06-17T08:00:00
583616.3118790626,2016-06-17T09:00:00
615455.1528637647,2016-06-17T10:00:00
644374.8589290618,2016-06-17T11:00:00
658357.4403900146,2016-06-17T12:00:00
658389.8874043464,2016-06-17T13:00:00
634582.4665798186,2016-06-17T14:00:00
635204.025361204,2016-06-17T15:00:00
634625.3360525607,2016-06-17T16:00:00
637240.5265490054,2016-06-17T17:00:00
635342.5982603072,2016-06-17T18:00:00
635686.4144848823,2016-06-17T19:00:00
636768.9623488425,2016-06-17T20:00:00
649333.3400482177,2016-06-17T21:00:00
659061.9208611487,2016-06-17T22:00:00
655265.5091594695,2016-06-17T23:00:00
633997.3655857085,2016-06-18T00:00:00
608152.7219118117,2016-06-18T01:00:00
544161.1726728915,2016-06-18T02:00:00
527748.4722123384,2016-06-18T03:00:00
525964.3582797288,2016-06-18T04:00:00
518349.0107085943,2016-06-18T05:00:00
515455.3768109321,2016-06-18T06:00:00
519841.3790743589,2016-06-18T07:00:00
537370.0666978597,2016-06-18T08:00:00
559453.6531478404,2016-06-18T09:00:00
590658.0842240094,2016-06-18T10:00:00
621870.3147963523,2016-06-18T11:00:00
642417.8237823485,2016-06-18T12:00:00
650170.7866631984,2016-06-18T13:00:00
624279.9080755948,2016-06-18T14:00:00
626205.1207227944,2016-06-18T15:00:00
626929.8007787704,2016-06-18T16:00:00
630388.8218194484,2016-06-18T17:00:00
629329.0201729774,2016-06-18T18:00:00
629668.2843784331,2016-06-18T19:00:00
628718.6402068376,2016-06-18T20:00:00
642264.4845773219,2016-06-18T21:00:00
652901.0683015822,2016-06-18T22:00:00
649647.9844917296,2016-06-18T23:00:00
628936.3391334056,2016-06-19T00:00:00
603088.8296303987,2016-06-19T01:00:00
541738.4368262528,2016-06-19T02:00:00
523063.5511354744,2016-06-19T03:00:00
519239.78915428516,2016-06-19T04:00:00
509235.60127826926,2016-06-19T05:00:00
505071.95751585957,2016-06-19T06:00:00
509657.3881778955,2016-06-19T07:00:00
522589.11243238446,2016-06-19T08:00:00
541230.4339212119,2016-06-19T09:00:00
571004.408602023,2016-06-19T10:00:00
602730.0458673476,2016-06-19T11:00:00
627142.7603317737,2016-06-19T12:00:00
640003.7131792544,2016-06-19T13:00:00
618077.6293664216,2016-06-19T14:00:00
620566.5499056815,2016-06-19T15:00:00
621922.1842215299,2016-06-19T16:00:00
625778.8962984323,2016-06-19T17:00:00
625236.026384139,2016-06-19T18:00:00
625632.482268834,2016-06-19T19:00:00
629027.108892703,2016-06-19T20:00:00
643012.5978170871,2016-06-19T21:00:00
653796.1784514426,2016-06-19T22:00:00
649711.5184659003,2016-06-19T23:00:00
627563.3016712903,2016-06-20T00:00:00
600120.9894942283,2016-06-20T01:00:00
542417.5758738755,2016-06-20T02:00:00
527336.0287482976,2016-06-20T03:00:00
526923.1056221812,2016-06-20T04:00:00
521253.958733046,2016-06-20T05:00:00
520005.83464314934,2016-06-20T06:00:00
525261.1129601239,2016-06-20T07:00:00
558384.4699009894,2016-06-20T08:00:00
585758.3144368171,2016-06-20T09:00:00
618291.7408023118,2016-06-20T10:00:00
647382.3835124015,2016-06-20T11:00:00
660796.7952698707,2016-06-20T12:00:00
659782.9301578044,2016-06-20T13:00:00
639900.2518910407,2016-06-20T14:00:00
640255.0318202018,2016-06-20T15:00:00
639673.4558652877,2016-06-20T16:00:00
643042.3524786471,2016-06-20T17:00:00
641922.0006510257,2016-06-20T18:00:00
643044.9754408835,2016-06-20T19:00:00
643255.0622257232,2016-06-20T20:00:00
655536.0767349242,2016-06-20T21:00:00
664525.4401747226,2016-06-20T22:00:00
659688.5590297221,2016-06-20T23:00:00
636980.9504343509,2016-06-21T00:00:00
610087.2259516953,2016-06-21T01:00:00
544726.6361454963,2016-06-21T02:00:00
529366.6560272812,2016-06-21T03:00:00
528706.7225450813,2016-06-21T04:00:00
522770.6068471312,2016-06-21T05:00:00
521190.71272959706,2016-06-21T06:00:00
526253.6959949969,2016-06-21T07:00:00
560235.9134700536,2016-06-21T08:00:00
589005.8747600554,2016-06-21T09:00:00
621392.2764592408,2016-06-21T10:00:00
649137.728129053,2016-06-21T11:00:00
660155.2658924102,2016-06-21T12:00:00
656334.012379074,2016-06-21T13:00:00
640022.4347456931,2016-06-21T14:00:00
639960.6216567992,2016-06-21T15:00:00
638961.6616317271,2016-06-21T16:00:00
641701.2277237414,2016-06-21T17:00:00
640051.3012084006,2016-06-21T18:00:00
640834.1791063785,2016-06-21T19:00:00
644694.9435905456,2016-06-21T20:00:00
656779.0832728385,2016-06-21T21:00:00
665346.6632825374,2016-06-21T22:00:00
659190.9733788013,2016-06-21T23:00:00
634801.2826940059,2016-06-22T00:00:00
606366.1099199294,2016-06-22T01:00:00
541658.6654668092,2016-06-22T02:00:00
527526.8960896074,2016-06-22T03:00:00
527813.8519747495,2016-06-22T04:00:00
522818.81245204207,2016-06-22T05:00:00
521850.1032308578,2016-06-22T06:00:00
526867.5385488509,2016-06-22T07:00:00
565184.0553994416,2016-06-22T08:00:00
595057.7356057405,2016-06-22T09:00:00
626472.7947129249,2016-06-22T10:00:00
652156.0360015868,2016-06-22T11:00:00
660132.922140026,2016-06-22T12:00:00
653193.2857240676,2016-06-22T13:00:00
640213.980379486,2016-06-22T14:00:00
639893.840205574,2016-06-22T15:00:00
638528.1650792598,2016-06-22T16:00:00
640722.1272698878,2016-06-22T17:00:00
638567.4401222705,2016-06-22T18:00:00
639060.0157765388,2016-06-22T19:00:00
645752.3165682792,2016-06-22T20:00:00
657501.7995766639,2016-06-22T21:00:00
665804.5575472354,2016-06-22T22:00:00
659379.0633639335,2016-06-22T23:00:00
634780.3128742217,2016-06-23T00:00:00
606278.2129287957,2016-06-23T01:00:00
542426.0207020282,2016-06-23T02:00:00
528746.5527123748,2016-06-23T03:00:00
529333.1855025529,2016-06-23T04:00:00
524602.1075763344,2016-06-23T05:00:00
523611.8387158155,2016-06-23T06:00:00
528361.2045176267,2016-06-23T07:00:00
566230.6103927135,2016-06-23T08:00:00
595424.159266734,2016-06-23T09:00:00
626604.9559265613,2016-06-23T10:00:00
652599.6913284301,2016-06-23T11:00:00
661285.0270766257,2016-06-23T12:00:00
655366.5001446246,2016-06-23T13:00:00
639312.0144447326,2016-06-23T14:00:00
639093.9616264342,2016-06-23T15:00:00
637685.805614376,2016-06-23T16:00:00
639633.2371109962,2016-06-23T17:00:00
637176.8954280852,2016-06-23T18:00:00
637419.9010828971,2016-06-23T19:00:00
642457.9592679976,2016-06-23T20:00:00
654262.0803839206,2016-06-23T21:00:00
662863.4535843371,2016-06-23T22:00:00
657219.5188788413,2016-06-23T23:00:00
633792.8855561255,2016-06-24T00:00:00
606329.9435729026,2016-06-24T01:00:00
541961.0069684028,2016-06-24T02:00:00
527434.7732148706,2016-06-24T03:00:00
527248.6903509735,2016-06-24T04:00:00
521530.2683753013,2016-06-24T05:00:00
519919.72098877426,2016-06-24T06:00:00
524550.9494041442,2016-06-24T07:00:00
552407.1344902753,2016-06-24T08:00:00
578625.5641609668,2016-06-24T09:00:00
610582.1608841657,2016-06-24T10:00:00
639705.028558874,2016-06-24T11:00:00
654343.378335142,2016-06-24T12:00:00
655020.810375595,2016-06-24T13:00:00
631882.758411312,2016-06-24T14:00:00
632711.6838685512,2016-06-24T15:00:00
632250.4033457278,2016-06-24T16:00:00
634662.9457227229,2016-06-24T17:00:00
632555.9853853225,2016-06-24T18:00:00
632570.5851539611,2016-06-24T19:00:00
632158.9049858092,2016-06-24T20:00:00
644783.6108166217,2016-06-24T21:00:00
654373.9518050193,2016-06-24T22:00:00
649948.5704127788,2016-06-24T23:00:00
628216.9535752772,2016-06-25T00:00:00
601883.127444291,2016-06-25T01:00:00
539473.189738655,2016-06-25T02:00:00
523100.97518595454,2016-06-25T03:00:00
521176.97340359684,2016-06-25T04:00:00
513425.8910062551,2016-06-25T05:00:00
510720.6315949201,2016-06-25T06:00:00
515538.4997332334,2016-06-25T07:00:00
533435.5851784586,2016-06-25T08:00:00
555230.225969696,2016-06-25T09:00:00
586322.5080626248,2016-06-25T10:00:00
617538.2706132173,2016-06-25T11:00:00
638569.2303980826,2016-06-25T12:00:00
646908.1824718951,2016-06-25T13:00:00
621730.3887818097,2016-06-25T14:00:00
623845.5649585961,2016-06-25T15:00:00
624673.3662891625,2016-06-25T16:00:00
627919.282056713,2016-06-25T17:00:00
626637.4029408931,2016-06-25T18:00:00
626643.8285044669,2016-06-25T19:00:00
624328.6479876279,2016-06-25T20:00:00
637908.7296482562,2016-06-25T21:00:00
648386.7837554454,2016-06-25T22:00:00
644489.9361928939,2016-06-25T23:00:00
623296.3388712644,2016-06-26T00:00:00
596954.0193387507,2016-06-26T01:00:00
538000.3478695392,2016-06-26T02:00:00
519264.04721806344,2016-06-26T03:00:00
515245.29696514603,2016-06-26T04:00:00
505104.83822103735,2016-06-26T05:00:00
501118.57054510113,2016-06-26T06:00:00
506168.69574429985,2016-06-26T07:00:00
519388.7723684549,2016-06-26T08:00:00
537727.1295756339,2016-06-26T09:00:00
567334.9850495695,2016-06-26T10:00:00
598996.3076972007,2016-06-26T11:00:00
623775.8552267789,2016-06-26T12:00:00
637133.7345150947,2016-06-26T13:00:00
615834.4276519059,2016-06-26T14:00:00
618475.0914138793,2016-06-26T15:00:00
619891.7824617862,2016-06-26T16:00:00
623506.2799359798,2016-06-26T17:00:00
622712.8616156816,2016-06-26T18:00:00
622774.2097879886,2016-06-26T19:00:00
624735.5124526261,2016-06-26T20:00:00
638721.7230385779,2016-06-26T21:00:00
649315.79812088,2016-06-26T22:00:00
644566.7237593173,2016-06-26T23:00:00
621928.5403945684,2016-06-27T00:00:00
594000.5083481311,2016-06-27T01:00:00
537718.0220678686,2016-06-27T02:00:00
522729.91970672604,2016-06-27T03:00:00
522293.97713788744,2016-06-27T04:00:00
516572.39789285656,2016-06-27T05:00:00
515579.7246502876,2016-06-27T06:00:00
521203.39038040634,2016-06-27T07:00:00
554656.1233754396,2016-06-27T08:00:00
581979.5279311179,2016-06-27T09:00:00
614686.4445131063,2016-06-27T10:00:00
643980.5125166415,2016-06-27T11:00:00
657886.0288490294,2016-06-27T12:00:00
657326.8244027137,2016-06-27T13:00:00
638019.1577462195,2016-06-27T14:00:00
